log(n_SO2),log(n_BC),log(n_OC)
-4.755318350968238,-1.5210052617315781,-3.7287108357375676
-3.8430254510782245,-69.20510419478244,-4.9870460485673025
-14.08498045573283,-94.0831130102459,-13.480927412383789
-6.014462007808938,-34.22716115099067,-9.235900760936575
-3.4099268876962525,-86.21934522331794,-1.1760008147372112
-5.879742543757141,-37.931158700823694,-7.649690102167585
-4.0491880838091685,-69.19890827652843,-4.278439200260371
-4.286605158894085,-1.5105914690097362,-51.11310524138105
-5.4118188998109575,-30.75917164876134,-3.126605704349478
-7.226816734749714,-4.0335118673031864,-7.8321865774108215
-3.2161920549510836,-88.04242539634349,-28.106132390069003
-4.4486412289363875,3.0934757792795278,-54.69264550329333
-5.672587439088834,-39.020222391044115,-6.457909525904282
-4.985267613789447,-3.5781067153178547,-43.36661404505101
-3.816917870388554,-6.925030811527214,-51.90301943728195
-4.07690943982504,-70.9591760246529,-1.8543650332516288
-4.695568254041087,-0.43895313604918096,-7.548894246257824
-4.882354299474625,2.847888423971113,-21.963754216656927
-4.949931356403849,-4.427437525282722,-41.651372064723134
-5.021694462615831,-0.563433742629976,-6.13155394729575
-14.416162203410366,-101.70788080276182,-12.360688164283491
-3.4258768756855553,-70.19948365602801,-2.716671301991063
-3.7902332330353974,-62.472331704599995,-5.387109036062148
-3.4657712375313814,-80.60931105264007,-30.3307535370407
-3.0210148121398,-85.69536468553291,-25.916992930596688
-15.257669200459096,-15.300175780083537,-12.28864082273991
-4.9124267280382075,-1.2082972313811995,-4.074062524324649
-2.8928179560956906,-84.2255516458118,-27.6959554464418
-3.645653529399767,-84.32852549871889,-28.21970138967689
-4.675452745348351,4.205061294558806,-53.90589060329023
-5.448320895094146,-0.7464968601434339,-3.93394707815481
-5.754355821908544,0.42559639703838137,-3.7143470338633673
-3.4800766858581746,-87.26378777655182,-28.5177691783909
-7.129302431992928,-10.253183018519433,-28.832604516487713
-3.2876340197735106,-85.03650033461348,-25.132153473678517
-4.1319718371507195,-82.16994007660067,-1.929651668791402
-6.985606435702601,-3.9790399949250457,-31.07421489737149
-3.0748821146579752,-76.07244999932914,-3.904545815767909
-4.906473050039394,-2.8106535800866874,-43.15371775450441
-6.442713298947536,-37.55064800827793,-5.10470009748231
-5.050635141388325,0.04071067995197608,-23.767608687056835
-6.2762406156278905,-6.977173360078617,-6.865908358232635
-3.4460944080852407,-83.87630008096413,-26.431830434274584
-3.994247987670438,-86.04072245789303,-1.4593631540713226
-7.04993433527774,-9.616223692278444,-31.99189743696751
-13.982357846611455,-101.51294841951709,-12.558974572516476
-3.713219704494188,-4.596851302432699,-49.2592441557182
-6.746930669695882,0.7841498101036084,-29.372713933775767
-3.37026412478557,2.3088284076244716,-50.92951623913721
-3.3959259249363836,5.9708587438650635,-53.74920944981799
-5.161437405794387,-29.76976223837325,-2.1696735037553174
-5.565992221238699,1.2192232574278998,-44.691276648854114
-5.001032927505465,-1.26244131387397,-4.347523439637466
-3.384594149249943,-86.78272258567257,-2.5466650902669556
-5.071630126646487,-5.13979829155813,-7.07132077024421
-6.892183300780653,-5.724958817250961,-29.174253516156334
-3.134959612316065,-68.96318722767755,-4.705186604397948
-5.419176013643081,-38.19584191317345,-5.398220062812622
-14.056207803227942,-95.39093095523432,-13.342957421212235
-14.39576014506565,-97.72317171113522,-13.558757998529483
-14.943487571180151,-13.558809470249402,-15.300188580981072
-14.367294373008901,-98.5987299889488,-15.7692913479543
-6.512187884812976,-6.417239443022126,-32.52921658389641
-3.8776770072846256,-85.69429123494224,-3.971225744567864
-4.687316733503763,9.579376473726244,-26.171782710605434
-6.141816770637039,-40.74681687598377,-5.361239577107529
-5.629331270340298,0.3540113365116002,-44.08188452272533
-4.413245225764721,-23.8041267595568,-8.386625191407017
-5.956881239237555,-30.2101741896417,-7.266667032429373
-7.337799970985834,-3.649908186603831,-35.06351016991875
-5.2811770977678965,-26.705352258787467,-3.6345738495446165
-4.258005144438092,-1.0436711796250568,-50.504612262041334
-4.954315070822204,1.3078690892018936,-6.150271876634355
-15.358143164453848,-8.043439349839534,-14.266076735340215
-16.049441126323575,-9.57246810266664,-11.994546790982383
-7.0798757886727275,-1.1111352024668424,-34.206328367494706
-4.023038902697052,-85.40413014103534,-4.168844445827095
-4.323540980345475,-2.4714888747265777,-46.0785670561724
-4.086088162653618,-83.79177344595475,-1.6064779322173988
-5.659222911452588,-31.00282512514712,-5.697647442503007
-4.978517085432077,1.6195223179689955,-46.928796031286865
-3.770024783388406,-0.3064787046652534,-51.3815429195886
-4.011200690417876,-70.30907052762498,-1.346170554676231
-6.043903066030192,-7.902314564460605,-3.0825027103197478
-15.170732007729285,-5.956645163950017,-14.07500838573821
-5.585050934462482,-11.940403006270914,-1.3000379227706218
-5.396636409057098,-1.6149233472669806,-46.73667297158734
-4.894822827006451,-6.2150911989727415,-3.9581464614289192
-15.27937417384226,-11.166777955986982,-14.899099272374436
-6.7904966798301,-3.0380131542342044,-6.32491029609807
-3.4031062437832036,-79.76526382220568,-28.677569977065716
-4.192713069963212,-0.7661608438637662,-4.940676646242663
-3.4662327246683518,-87.95191467730261,-2.3867567809990327
-6.608116144721351,-3.0045605798497994,-5.511159740307541
-4.056692845450697,-0.7621314420343255,-47.57666385812497
-4.5778442108858615,-4.962205363429266,-44.39661645704238
-4.883390446514865,-2.4353871845347346,-44.95189769351953
-3.379884736076858,-70.5739685026716,-2.919146815242103
-5.271528026344697,-27.030300476157535,-5.079445788126765
-15.366273467235551,-15.103441320397408,-13.32078604318924
-5.706837855525071,-4.161200547919375,-2.554947229931087
-6.099903001305089,-39.01203932452816,-7.7615532355245795
-5.761461256875236,-3.362156695410215,-5.147748521222585
-3.338074529969635,-73.03921586335306,-3.1915936668923233
-3.0162554831295667,-2.476372690023403,-52.414930081501396
-4.580194945159798,-27.36245205926575,-2.978086480265267
-3.5271302612659667,-79.70842150054817,-29.993929653878485
-7.377509234166314,-5.250135790188001,-6.55870931199257
-6.616958586026372,-9.490479991805225,-6.969793717867202
-3.4704693623138745,4.719289208636576,-52.47522279796088
-5.238091781359184,-4.151594806798075,-44.253116083110676
-3.5433537491467204,-78.92730627707944,-28.31831187558447
-14.484804702994806,-14.030387875414279,-16.511328189044114
-6.1645110916768155,-34.38143659181994,-7.370023913129405
-3.8439945874340253,-88.92751601731166,-26.22720547440443
-5.0358476491243795,-36.417857202111215,-4.815816759765896
-4.32855759083337,-2.134180135706644,-43.11348578600954
-7.867027145380952,-12.211589465555647,-30.356512193095863
-3.3355756758862727,3.557408774884362,-50.06567299130603
-6.032114923658732,-40.50934491460081,-3.1572647486812717
-7.0446551290101045,-6.57321902733065,-29.744611001862935
-4.690435388802718,0.07974851635351454,-43.446399559747306
-4.63904476362327,-4.166035280273116,-4.858153631522533
-5.083130362426736,-2.2241407289399047,-4.031872159090642
-5.283221408912452,-2.6115299341891767,-45.23293278040016
-5.43121056440615,-6.225551236095713,-46.07670294655873
-5.571820677151282,-1.59621923473434,-44.67720176082288
-4.827853070679899,1.307701612664713,-43.20066544046651
-3.6094046319473603,-3.410200688477228,-50.65440971015353
-15.338712618867952,-11.119352492226088,-12.67444705058611
-5.313965806122456,-5.2932757037715525,-7.397801819688075
-6.143351460017515,-5.269762713919553,-6.065251656389957
-5.3785428168462115,6.185624052019108,-49.18339537214298
-6.536058650803206,-4.411326645238077,-4.390192388014074
-5.465659902815494,-0.271224595142864,-4.976605758142801
-13.742997301320779,-100.89225274467722,-13.944331091873822
-3.493803060186599,-68.67548123685361,-5.046689314796147
-6.761025724709404,-7.362945611239967,-5.032701641947017
-7.630828316259963,-5.809959918484349,-4.729929626642342
-4.524906205648553,-4.680144333149952,-45.466474341603785
-5.213025227994921,-7.905387171033727,-3.977353198328516
-5.599933198128197,-8.523296130239153,-7.3691168621362575
-5.222865793718853,-2.6367905566187257,-3.951804880110768
-6.048102292285737,-32.86018997502254,-6.685815201161919
-7.420078328498791,-1.3623655588142265,-31.76324228696483
-7.269814567288054,-7.148260015939199,-28.865093532953463
-4.673202915650685,-24.62310172312724,-6.851389174628441
-5.524114884932498,-6.100008167522949,-22.139627052713777
-3.26429511879898,-81.04165312629553,-26.456097401874054
-3.7956562336260418,-76.92723219137329,-5.373291040018772
-4.998040298062277,-9.447092004386196,-39.790701903926205
-5.101030692046189,0.3834983350058172,-7.40687689976928
-5.752904491481505,-4.797701629081933,-4.459937085815683
-14.561541362806508,-95.56313758321195,-14.007402512300322
-4.619745640212777,-2.2981579530460294,-22.602855011853244
-5.305392101423882,-1.4784611595745658,-22.735223048672353
-3.43036014057211,-80.23624222699029,-3.1712276178647523
-7.636726937091072,-7.067676449075721,-31.08615114537981
-5.014589545592475,-4.330194628288027,-42.816537761066606
-14.09557742663843,-97.5361188904538,-13.429751782480178
-5.109652668327898,-4.415120971741855,-3.242744331194795
-3.3640362465840163,-86.68437164700471,-27.014903383267693
-3.9629899813376603,-0.7433118939009074,-51.63766690187361
-4.567232587914287,1.5745104345538374,-43.600231326752066
-4.514792905450573,-5.990218220178029,-0.9223435068173762
-4.436689166826911,-31.272691370580045,-4.643687558464535
-14.723989834590698,-11.256281921492773,-11.932980651699854
-15.865847298317517,-13.803859034982713,-13.964095733909948
-3.412331669856359,-85.56269979562012,-1.4640475160949111
-3.710558145050973,-70.88423051078034,-3.0874561995509477
-4.659400433915389,-2.9203795346624326,-44.13873002439464
-6.846172571764738,-37.08085319831028,-5.863753704485867
-4.158432332406416,2.4654801443871097,-25.533789371232736
-5.455588175720067,-35.186862288509914,-5.058477195141391
-7.481012209963223,-4.760607767885365,-28.85432700236857
-3.947579317241259,-1.3874784164730807,-50.42031131076933
-3.8165902749172074,-1.6713752655029523,-48.592715983619705
-5.2115210807452454,-5.261063284218039,-3.786184008562626
-3.685255112111341,-69.94858619236925,-3.7857084154811544
-5.2288512085761365,-5.585498308103748,-4.695452634489195
-6.566570870985276,-6.285114480024243,-6.256973086529007
-4.38131676570337,-70.99766240720763,-2.919551815547714
-15.705091282589406,-12.020605037605284,-14.394952457261274
-3.814292594074481,-85.96571212051698,-26.916874831837024
-4.617534105462289,-23.794572237342138,-5.242172723748461
-3.9842256542356718,-66.92499932780956,-4.252751223245721
-5.238263908129154,-0.707634458917319,-21.05915668046749
-3.3767439504906562,-83.34523233944455,-3.342959269275908
-4.992350971424964,1.9073946692453252,-19.86200576216884
-7.189559955202745,-8.187540021564509,-29.058214881840282
-14.43197948549089,-104.86346802822467,-13.361754484792215
-4.921565268223903,-26.9600725211315,-5.401446941032902
-5.317070982031225,0.509949805093719,-46.52362066660973
-6.175588846318304,-7.055333185156091,-6.930142873498692
-3.6863650616499424,-2.4255714944352014,-51.35687112453447
-3.6323427698771558,-77.7061265248694,-2.607050651863078
-5.005406181401059,-2.291921769215606,-45.19640192797216
-6.889273732843783,1.7242225428508267,-31.17529722493679
-4.416559030597668,3.8560038622099087,-24.77176339967555
-7.17177916694425,-6.89123950224657,-31.333506902193193
-6.578190373539026,-8.407638079591695,-6.329497862461782
-15.449557696205497,-9.035855603109804,-14.48889311395953
-4.746571316807295,-7.628710364076788,-43.41667220239966
-3.9474082615682056,-70.85458700159009,-3.3036718683207726
-4.979924180819004,-31.036103525270047,-1.9984673711348058
-14.144087577736894,-93.67730595931745,-13.049305830356467
-3.2123905071190215,-84.96518015360155,-28.001629262347745
-3.07888981486602,-79.18216896288004,-30.10391444912748
-6.685251996373899,-35.362534621029404,-6.174511801512202
-7.359976491310408,-3.91970903672779,-7.026271317250324
-14.847495534885464,-11.2314856154868,-15.360084625620033
-14.280537226313053,-92.42737674815835,-13.543162317551838
-5.18535785637289,-10.021774073420554,-2.2514408012859777
-3.5080063337683125,-2.7805486044496863,-48.28640457694697
-3.798506440079001,-68.68559688406333,-2.7318236197345795
-6.8186402619622255,2.334802268294802,-31.74306178473636
-6.715566119810132,-12.071012630807488,-5.137761947660332
-6.247590295614116,-3.0614317073428787,-6.792950255813425
-6.179993914176863,-0.9773863640628102,-10.01761322964738
-5.433685509973657,1.786624527324446,-22.366720454710936
-7.203631668608267,0.8659432081056542,-32.67045177380064
-14.094711808133892,-103.42246038065376,-10.32246673046294
-4.539916181448342,-2.249334578906393,-45.315630879999624
-4.095197734739221,-0.42187680167119934,-50.834574366446475
-5.038945707904408,-0.6889617575316649,-5.53755558411005
-5.81440093939594,-34.74120239977846,-6.167732957367301
-6.358228672435608,-32.12542864226369,-7.790918478218381
-7.668692908856082,-3.6273515267290195,-31.51700842547703
-5.169806691041263,-6.029719641722045,-2.3436228474303338
-4.460595953546116,-78.1724434797,-3.7261943175250214
-7.0206006011808455,-2.818556611289166,-8.501242958483278
-5.492207263243962,0.5675854845651469,-2.091445269975411
-3.4090533456791943,-5.615020123211557,-49.05223421729929
-4.894015504812044,-29.721508473139355,-4.31944519058396
-3.852004587759616,1.6862308644100663,-45.20679361947979
-14.192217696268015,-102.0769651455481,-10.9010578354129
-5.181950602220576,-5.630901964900309,-2.650531553140213
-15.337769019064666,-16.754372925603754,-14.86794400060819
-4.749087248616283,-25.864278728673753,-4.716367961501212
-3.2685984238978407,2.0426001938603697,-53.94823619188407
-13.65636784807051,-100.74573553728801,-13.326164028021385
-4.491719465091557,-9.317467038948383,-1.5787679481686263
-6.020602790528964,-37.717008690845866,-7.545592097765404
-5.137609481758778,0.2724581857803366,-21.98564573380446
-3.8428050210583455,-71.34165491530389,-1.303352715900583
-6.046202772079987,-33.17011548459477,-7.4854662178847855
-4.059193206497921,-72.32408037619011,-2.1796133426015256
-3.8918579380407667,-79.59938746581238,-4.259821043757593
-5.268072872600693,-5.906416148033596,-44.77554515711499
-14.969114100155204,-2.6670405661102095,-17.51640436977503
-4.43478714828872,-4.033379174790072,-20.700602170259778
-3.315542373920125,-83.61602270725004,-0.378956646980138
-14.226700997957932,-94.55779717673684,-16.62687222395417
-5.279160802687651,-34.57972869927701,-2.341339770801274
-5.3514018405468695,-5.184138062735674,-22.522352293469048
-3.4219548659223396,-81.40186151065718,-0.6825515834754168
-3.9130583375518575,-64.06488364125096,-3.013559289990434
-15.34978054027272,-6.184442177528538,-13.569905731011884
-14.039986241114692,-95.60029572149018,-14.796186747229877
-6.812004977574135,-9.17868110659158,-3.9864581863190343
-7.135516050906224,-11.462316233741909,-30.13882800178043
-4.1566645980150385,-63.61982384220693,-6.794175042198519
-13.917833842622757,-97.19912332570453,-15.399786340693629
-4.991208018174617,-3.129611577065005,-3.7417212735719985
-4.849310789115395,-5.3450406737245295,-44.21989412923013
-3.952338565325742,-82.42656463296244,-26.721490945607172
-15.55887727837819,-14.678868136141448,-14.788482405282384
-3.3953978846650132,0.9612114958132779,-50.87159851417318
-4.917653188599771,-4.306580811899428,-5.572567671227338
-3.239097154597989,-5.0752225178164885,-52.43528309480051
-4.655895351171716,-2.0198239501261472,-23.964398672887263
-4.83915669193786,1.317037341058256,-21.043584461683785
-4.262466035329635,-22.752381078913018,-6.669672312364778
-7.3581309242257955,-0.297082576564784,-33.55568213777641
-5.241981100920136,-3.611302933748406,-46.9960853162978
-5.161776007474624,-7.5765148653758825,-2.805717574158253
-3.5782147644996423,-85.60537380143741,-27.210774113866318
-5.447205648553834,-5.010899897279773,-2.225282291941988
-3.6314923542439583,-5.073148969510269,-50.56813218993789
-5.102472810572424,-29.880559523474894,-2.751404138115699
-5.253855118986987,-33.76536659350987,-5.5884288946983265
-5.301415499533335,-2.5537548276872957,-42.43307664759268
-4.575895963439151,-5.1691521035687344,-53.464784458163294
-3.494642539498136,-0.44536744293445013,-52.07615079376001
-15.480693912625819,-10.792368474088827,-16.688263734944492
-13.980682940858891,-8.894399439709026,-14.80208445903478
-14.425347732811472,-100.17862856043065,-9.296418680552257
-4.367821008974392,-59.08538361304852,-4.091494877826816
-4.08655962055113,-76.47810945149868,-5.971813916341528
-4.266160105865446,-65.96169748997877,-2.5280270918958845
-7.176675886347316,0.1667279851223249,-34.25843258398325
-5.320364290849128,-2.9170389354127324,-44.17433213553957
-4.567036225163132,-29.422335730733405,-2.1119947086362396
-4.5735846519843655,-0.2681257887710621,-24.21044195308939
-5.201194473897197,-3.2868483208670876,-42.48158451606898
-5.652747379465765,-26.308864837530788,-7.977141951829669
-3.9655972237661175,-4.8056004122507625,-48.63780533289633
-14.320395854814553,-96.12497702398841,-11.138569579446688
-5.177065157896885,-2.5534978389972705,-7.414484428049429
-5.129223587610233,-39.46378942692316,-5.900046891290729
-3.3989091783819574,-82.8251543790007,-26.42577308607211
-14.776155926225979,-5.324579839040697,-14.723511365013639
-4.2994432699511895,3.9143149231320877,-53.161136650495834
-5.2453232399673695,-5.885104406479071,-43.044388579002714
-4.773885129120821,5.121265969230357,-45.92512386740887
-3.540200657867937,4.66499859355173,-50.703092523069714
-5.632314000456564,-6.871819765023261,-3.9699555610661292
-4.562050257456201,1.2842544661611388,-22.43165280239611
-3.9282502303127274,-1.772039601268549,-51.376792426087825
-3.9342622774523663,-76.91506341749653,-4.484219162325543
-5.050966305888013,0.16277567855210773,-6.3059332949015685
-4.602851751983282,-0.2325022844571758,-5.308912187411292
-3.2208162208119417,-79.2484678016809,-29.897525235245425
-7.350514081850356,-2.4096384475252193,-32.19391908301755
-4.050940669198066,-73.48131977896914,-1.0452029680540522
-5.2582868344768166,-2.553710956565679,-23.52203510171811
-14.864088830315726,-18.249644691772357,-13.422378476799725
-5.144002772667502,-4.930903438897503,-4.811217684293731
-5.321885501562769,-7.294047107967778,-3.7598328930321747
-6.2222463700361335,-10.47722230112986,-6.934894311733194
-6.200411413047941,-9.888779905295475,-4.974246538264776
-5.519833885315938,-34.71365485506508,-5.388058806084557
-4.69707846288819,-29.090628437959904,-5.269743902204801
-4.502414148340246,-5.838447821341241,-3.602104635101545
-3.7475426738560618,0.5940020046984612,-50.29488057180867
-14.100038090645263,-102.39916796522404,-11.281204596476357
-6.634993809099582,-5.832723263761375,-6.018309138154396
-5.582651761501269,-33.994234110706266,-6.925424882959019
-3.9363857477168365,-0.8970685294134713,-49.84146493762039
-5.054384557766859,-0.940530410705863,-4.455469208137146
-3.6724301830982844,-65.45337131194191,-4.923524931323243
-4.625650075550503,2.690183062903891,-22.11121345209876
-4.1075017113064805,-69.74278925331383,-4.262944445017542
-3.3051151170174617,-67.00795280646747,-3.6001158901398402
-6.149327831226175,-1.2739718453473605,-6.416622390384404
-5.0202805257524235,-3.3285386951519076,-6.7199757002499965
-14.001415670964924,-92.90500249361702,-13.405895264092964
-5.257898413155812,-7.352410422582844,-4.114899271887805
-3.700529933443724,-4.386192072327373,-52.10143951567318
-7.039896544563547,-11.205704637332932,-30.86880078416395
-4.195817318055717,-10.702241263409398,-48.396618682113946
-4.952865167893809,-27.68873931630107,-2.995484396947239
-4.59509243120547,-28.034448429695914,-7.1702381210022965
-5.268680556181693,-1.3696372432312867,-5.608196469397097
-4.168830949033481,-83.08201773112941,-2.316861351092683
-15.136502822625198,-100.18294738559679,-11.7189828364252
-3.455819122949395,-59.98387236392374,-6.571791163209237
-5.473939956804903,-25.493307616520724,-4.43065859012963
-6.213111546951004,-6.76091825938041,-4.520799557564588
-4.722329572416289,-3.619844488981529,-21.377806135606637
-5.1036204672091285,0.8078822474283647,-6.814499588092229
-5.491552181515292,-12.222084465560345,-1.2549347553219987
-6.2519305697483025,-37.678435209484036,-2.103955666110081
-6.706114295473365,-4.38786721713351,-7.650963838419762
-15.676293526719325,-16.412786673146137,-13.272868924434883
-7.339048649938061,-12.590959107175062,-33.15599589095316
-5.998396797452664,-37.48454732597417,-4.337226994315325
-4.831161831614969,-2.5216539290984272,-21.9956590540899
-5.086409455138156,-31.471936739609923,-4.06747901731963
-3.728843771184888,-2.2974215738567745,-52.46067289717888
-3.919352715380046,-89.06075785058448,-25.07707413467812
-13.762131385430859,-96.50319154354452,-16.828800913432094
-3.9670221149257254,-6.52449874839317,-50.732245289578266
-3.912223206771394,-68.97186304106127,-2.6440285256680958
-15.727817464595926,-13.565918677929787,-12.191724037440068
-4.947384426628257,-3.9064690874987793,-45.0834670061961
-4.265775165193783,-83.64735446254822,-26.74961394972522
-5.66585525627014,-25.97875520668952,-9.016437280524071
-3.438916103980445,-82.12639146411931,-2.4944870323346024
-6.742081922352496,-7.657940494722619,-4.241734875169585
-5.162655187940564,-0.8574178471252025,-46.761202889063895
-6.302291290124384,-33.44955939700168,-7.267838238978701
-3.8015338680553343,-86.93374176721889,-0.34557039665040534
-5.939162767401137,-33.701659305565876,-6.26978411043415
-3.5867381037362143,-0.3982177732660135,-50.74913233871993
-3.1511829950207026,2.538697291630189,-53.269680593583885
-4.703765498950618,-8.36745363926024,-44.55999617082732
-4.278298240913582,5.7868234116117385,-51.50688144617808
-6.87817222070952,2.144905598114895,-31.11590794888946
-14.90566706434828,-11.50059352896691,-15.38488331605381
-7.283875153482027,-7.7339773766967275,-4.637760787803365
-3.557840588717632,-84.93550141509209,-25.57183986575644
-3.9883393217026257,-76.61552703993686,0.180902053190382
-15.298999515131554,-10.728285083038338,-15.801919566189335
-6.2289346757120985,-41.73735651846147,-3.734580678106266
-5.1061380991213605,-1.0001373283758732,-3.761729153179304
-4.656461832961402,3.589800439602252,-24.922440114447657
-6.867384337095027,-9.022008912049824,-6.394164214766214
-5.191283763099953,-23.24053882385442,-5.369741468843338
-3.4722311622052033,0.4240705737356939,-54.9104467892745
-5.247878893536972,1.9625710522727196,-4.843087694815865
-3.3349638148752576,-66.04074213856919,-3.228281281822291
-4.414983498924637,-24.95155725648025,-7.101125495743844
-6.4035971986104325,-7.671574416582428,-5.173707160275068
-5.078818859524371,-6.12604890324955,-43.95103226847874
-4.80519179437783,-3.444215001701842,-3.9700371290388485
-3.6089670851938367,-85.22079067492213,-26.932639967029704
-4.4927605789138445,-28.639692553769265,-6.326311138888428
-5.274054329590262,-5.056920530239096,-6.353532087880567
-4.494329879942507,1.0604883554153748,-45.58812153247275
-3.781745081709458,-31.092809782101703,-3.6039022690578166
-6.2959988094089345,-3.8972412849890627,-5.886824320608565
-6.174858522363558,-35.315690419104236,-6.416889356968586
-15.043879211789255,-101.72095157368442,-12.03357946939727
-3.1813739140975086,-82.27686107857566,-3.4424311273511257
-15.060129806054139,-15.940867767804026,-15.978879237021859
-6.690524101343757,-1.3142888692465045,-32.01727599773341
-4.450110851008972,4.457000662950177,-23.87048766497096
-5.95408281882113,-30.83163717841301,-4.81309954161148
-3.426333823279463,-84.55430483764393,-1.8678832438630533
-7.2128068120613325,-2.10450815684588,-30.871749424075517
-6.997623518536396,-0.19644911696138045,-7.110731957640233
-2.89452851559196,-67.00047967906531,-4.498632038414318
-4.090726186717305,5.872368287181548,-52.215456300219934
-4.121347991153292,0.925484026334877,-50.569888354855095
-3.7749676480252194,-1.8303313780016763,-51.03376411323698
-13.962188249017494,-98.70746446990519,-15.645570401532343
-15.22519224576586,-11.045232203164677,-13.748131547817312
-6.904492808084063,-7.245114501340548,-30.809540386173197
-4.344107907458948,7.141595703046279,-26.578462547307694
-5.3874564740051945,-1.862378177773697,-4.1960932845815
-4.182894300506577,-78.71707465831751,-1.0397857986452412
-13.936528614308571,-96.44724511163945,-16.52082438997587
-4.367438144911502,-70.72385854256389,-3.9569120694978204
-6.47396873357359,-7.9611669694080796,-6.009324025065243
-4.334981301405209,-72.75408171551885,-3.4742814556359214
-3.778249847129133,-86.09621779065432,-28.880094143538816
-5.347679363193953,-6.49396393735063,-4.5772790101116545
-7.755420397958872,-7.994730838068049,-30.16113926316953
-4.852485442082086,-21.83111748217788,-9.394080694031604
-4.886564574880659,-6.947107824683307,-23.776620005404816
-4.663194455515453,-1.5593636446431893,-24.036835038428745
-3.890566435485488,-2.2304055132108993,-50.42460637096099
-2.948892188741565,-68.94629742031498,-2.1847897793522
-3.0503815035896675,-81.06089452585377,-2.604064461921211
-14.106595711518176,-99.10349663535669,-12.445395400570535
-15.15620201001622,-11.393537122029128,-14.016619328789119
-5.10996689764848,-2.331198350111573,-20.123360895268018
-4.832459698934754,-3.4825034491742555,-24.749000145207123
-4.093349505671097,-72.7064471661502,-3.944116624273582
-3.562918987505648,-67.65535620929158,-1.7958918295179775
-5.170646363503409,-1.7710056196480373,-2.3055763522426616
-5.225470891681438,-30.351965928510175,-3.270723550311178
-15.009231901658517,-7.90154232264793,-15.71294291915001
-4.754012403152206,-23.806128962150694,-5.4590148164781365
-3.2422784598991115,-72.98011679285725,-4.9250097585388835
-4.696749661608725,5.460980246876307,-26.461769055849214
-14.247631903932577,-100.20164202039659,-13.547861308446148
-4.625881621720489,-11.118527308170059,-3.5587928687431054
-6.2887487312829125,-12.016122636771271,-30.955264354605198
-6.8571107427908675,-0.2257744841423639,-33.43082869168013
-3.269813906268881,-74.58349504872305,-1.567263073321818
-4.861943018450258,1.4923685070906583,-45.47962709866916
-4.80736670548893,-4.02615929075706,-8.065703366955239
-4.993943076662303,-24.174843543337833,-4.719796532601486
-4.496154861702713,0.35227861844058106,-44.24824622646794
-4.790566862536765,2.2870951594887408,-22.96129181136377
-13.22910412490822,-94.60160003577577,-12.856644782954383
-4.726322006694702,-0.760784164401699,-4.8850874928218415
-5.588130871180007,-0.8175019555105889,-44.93434948409476
-5.276229323345433,-10.75610254399382,-3.4657292804687083
-3.7708626002400667,-81.36910907768754,-25.12509190812753
-6.49032588214193,-10.525352617790517,-32.83307216823211
-4.148240819830619,2.078128252388054,-25.566391658099132
-5.3896882658446,-31.50693572089789,-4.470318086982596
-15.49505405674565,-13.43827154653209,-16.81536595447791
-6.304504583340406,-9.337948620041237,-3.7272708371636756
-5.192661029689987,-1.8480644985174013,-44.982422676746594
-3.268181577209489,-81.97069773901491,-27.339249550420398
-6.124807522980128,-8.997651089205885,-6.400845212691805
-5.502173344232242,-3.111812308964104,-46.3626171067158
-4.791329874568622,-2.62541459314654,-21.89295756794165
-3.43050418056483,0.6271841585482677,-53.54086963570968
-13.149888964790387,-100.56129851079109,-13.580863648817742
-3.9491778969018783,-76.68900850920106,-1.4548836616850622
-13.28785911162601,-96.45510022036345,-15.59579166749675
-4.097946230989019,-3.4661100087787005,-50.88367576303642
-13.626608863253612,-100.86356190506582,-12.277909344109789
-7.629268067380856,-4.236575224917234,-30.41039202037282
-5.703127409023511,-2.2695364060784122,-42.26192089298066
-5.215245428642854,2.115983274759539,-25.47726757992175
-5.160984783162855,-8.872575194829638,-42.853304160022304
-3.646624360572507,-7.812904553322243,-49.102156173522076
-6.339567125274831,-6.911208117331035,-3.345022079859459
-3.7351082439292833,-62.077099872733775,-2.1226402124688057
-4.942709966905601,-2.0598584921029515,-25.161511125987428
-3.7615023955184452,-8.378629974391783,-48.94443123361294
-3.895473161139455,-86.35446750500485,-25.629870416513448
-2.95252438420514,-87.02601337510164,-25.93714250310791
-3.280371722743035,-84.38393951720144,-25.201831054098864
-3.5505023623798078,-81.1749234025406,-1.6429521396998579
-6.090045268631537,-40.76179848472714,-4.593896976173926
-4.159738028744848,-78.79858663821614,-4.08104231495739
-14.093840022882166,-97.04692158709302,-13.225666570575394
-6.356042615599547,-4.558499494397188,-5.571414603324358
-3.2209385718473147,-81.80697080055205,-2.422840609781254
-4.39570323245543,-7.830355125434704,-49.09715116874084
-6.418498535569771,-9.553805879937322,-4.501632005421389
-4.258323045837038,-2.393525323599064,-52.443454444259125
-7.194035697476851,2.2583857445690363,-34.66407304232104
-4.628206298005347,-2.0162310899351534,-3.1724713255108528
-3.392840210189649,3.6236766881257094,-53.754460645903585
-3.520640306019235,-70.37110537401017,-2.144053755503404
-5.05882552865065,-2.5184414326082445,-5.960380289370832
-4.468399186859315,-6.127763564636034,-22.833890658110533
-5.8578529392685725,-4.0272434626872045,-6.433323980214326
-3.544722235780079,-76.22208505554936,-30.808438552330028
-3.8497465356549943,-68.93723851613767,-3.457879258962237
